publication_year,category,type,count
2023,Global and Planetary Change,subfield,19
2023,Global trade and economics,primary_topic,2
2023,Globalization and political ideologies,primary_topic,2
2023,Graph theory and applications,primary_topic,1
2023,Green IT and Sustainability,primary_topic,1
2023,"HIV, Drug Use, Sexual Risk",primary_topic,1
2023,Hardware and Architecture,subfield,1
2023,Hate Speech and Cyberbullying Detection,primary_topic,1
2023,Head and Neck Cancer Studies,primary_topic,1
2023,Health,subfield,9
2023,Health Informatics,subfield,10
2023,Health Information Management,subfield,3
2023,Health Literacy and Information Accessibility,primary_topic,2
2023,Health Policy Implementation Science,primary_topic,5
2023,Health Professions,field,77
2023,Health Sciences,domain,190
2023,"Health Systems, Economic Evaluations, Quality of Life",primary_topic,2
2023,Health and Medical Research Impacts,primary_topic,1
2023,Health and Medical Studies,primary_topic,1
2023,Health disparities and outcomes,primary_topic,1
2023,"Health, Medicine and Society",primary_topic,1
2023,"Health, Toxicology and Mutagenesis",subfield,5
2023,Healthcare Operations and Scheduling Optimization,primary_topic,1
2023,Healthcare Policy and Management,primary_topic,1
2023,Healthcare Quality and Satisfaction,primary_topic,1
2023,Healthcare Systems and Reforms,primary_topic,2
2023,Healthcare Technology and Patient Monitoring,primary_topic,3
2023,Healthcare innovation and challenges,primary_topic,1
2023,Hearing Impairment and Communication,primary_topic,1
2023,Heart Rate Variability and Autonomic Control,primary_topic,2
2023,Higher Education Governance and Development,primary_topic,6
2023,Higher Education Research Studies,primary_topic,1
2023,Higher Education and Employability,primary_topic,4
2023,Hip and Femur Fractures,primary_topic,1
2023,Historical Astronomy and Related Studies,primary_topic,1
2023,Historical Economic and Social Studies,primary_topic,1
2023,History,subfield,1
2023,History and Philosophy of Science,subfield,47
2023,History and Theory of Mathematics,primary_topic,4
2023,History of Colonial Brazil,primary_topic,1
2023,History of Computing Technologies,primary_topic,2
2023,History of Education in Spain,primary_topic,1
2023,History of Science and Medicine,primary_topic,3
2023,Homelessness and Social Issues,primary_topic,2
2023,Housing Market and Economics,primary_topic,6
2023,"Housing, Finance, and Neoliberalism",primary_topic,2
2023,Human Factors and Ergonomics,subfield,4
2023,Human Resource Development and Performance Evaluation,primary_topic,5
2023,Human Resource and Talent Management,primary_topic,1
2023,Human Rights and Development,primary_topic,2
2023,Human-Automation Interaction and Safety,primary_topic,15
2023,Human-Computer Interaction,subfield,27
2023,"Hungarian Social, Economic and Educational Studies",primary_topic,2
2023,Hydrology and Watershed Management Studies,primary_topic,1
2023,"Hydropower, Displacement, Environmental Impact",primary_topic,1
2023,ICT Impact and Policies,primary_topic,1
2023,Identification and Quantification in Food,primary_topic,1
2023,Image Processing Techniques and Applications,primary_topic,1
2023,Image Retrieval and Classification Techniques,primary_topic,1
2023,Imbalanced Data Classification Techniques,primary_topic,1
2023,Impact of AI and Big Data on Business and Society,primary_topic,5
2023,Impact of Light on Environment and Health,primary_topic,1
2023,Impact of Technology on Adolescents,primary_topic,1
2023,"Income, Poverty, and Inequality",primary_topic,5
2023,Indigenous Health and Education,primary_topic,1
2023,Industrial Vision Systems and Defect Detection,primary_topic,1
2023,Industrial and Manufacturing Engineering,subfield,30
2023,Infant Development and Preterm Care,primary_topic,1
2023,Infectious Diseases,subfield,1
2023,Information Architecture and Usability,primary_topic,2
2023,Information Retrieval and Data Mining,primary_topic,1
2023,Information Retrieval and Search Behavior,primary_topic,4
2023,Information Science and Libraries,primary_topic,1
2023,Information Systems,subfield,71
2023,Information Systems Theories and Implementation,primary_topic,10
2023,Information Systems and Management,subfield,57
2023,Information Technology Governance and Strategy,primary_topic,3
2023,Information and Cyber Security,primary_topic,7
2023,Infrastructure Resilience and Vulnerability Analysis,primary_topic,2
2023,Innovation Diffusion and Forecasting,primary_topic,20
2023,Innovation Policy and R&D,primary_topic,5
2023,Innovation and Knowledge Management,primary_topic,82
2023,Innovation and Socioeconomic Development,primary_topic,8
2023,"Innovation, Sustainability, Human-Machine Systems",primary_topic,11
2023,"Innovation, Technology, and Society",primary_topic,26
2023,Innovations in Medical Education,primary_topic,5
2023,Innovative Approaches in Technology and Social Development,primary_topic,12
2023,Innovative Human-Technology Interaction,primary_topic,11
2023,Innovative Microfluidic and Catalytic Techniques Innovation,primary_topic,1
2023,Innovative Teaching and Learning Methods,primary_topic,33
2023,Insect and Arachnid Ecology and Behavior,primary_topic,1
2023,Insurance and Financial Risk Management,primary_topic,3
2023,Integrated Energy Systems Optimization,primary_topic,1
2023,Intellectual Capital and Performance Analysis,primary_topic,4
2023,Intellectual Property Law,primary_topic,1
2023,Intellectual Property and Patents,primary_topic,20
2023,Intelligent Tutoring Systems and Adaptive Learning,primary_topic,11
2023,Interdisciplinary Research and Collaboration,primary_topic,3
2023,Intergenerational Family Dynamics and Caregiving,primary_topic,1
2023,International Arbitration and Investment Law,primary_topic,1
2023,International Business and FDI,primary_topic,6
2023,International Development and Aid,primary_topic,17
2023,International Law and Human Rights,primary_topic,1
2023,International Relations and Foreign Policy,primary_topic,5
2023,International Relations in Latin America,primary_topic,1
2023,International Student and Expatriate Challenges,primary_topic,1
2023,Interpreting and Communication in Healthcare,primary_topic,1
2023,Intimate Partner and Family Violence,primary_topic,3
2023,Iron and Steelmaking Processes,primary_topic,1
2023,Islamic Finance and Banking Studies,primary_topic,9
2023,Islamic Finance and Communication,primary_topic,1
2023,"Issues, ethics and legal aspects",subfield,2
2023,Italian Literature and Culture,primary_topic,3
2023,Italy: Economic History and Contemporary Issues,primary_topic,1
2023,Job Satisfaction and Organizational Behavior,primary_topic,26
2023,Judicial and Constitutional Studies,primary_topic,1
2023,Jury Decision Making Processes,primary_topic,1
2023,Knowledge Management and Sharing,primary_topic,4
2023,Knowledge Management and Technology,primary_topic,4
2023,Knowledge Management in Higher Education,primary_topic,1
2023,"LGBTQ Health, Identity, and Policy",primary_topic,1
2023,Labor market dynamics and wage inequality,primary_topic,5
2023,Land Rights and Reforms,primary_topic,1
2023,Land Use and Ecosystem Services,primary_topic,5
2023,Land Use and Management,primary_topic,1
2023,Language Development and Disorders,primary_topic,5
2023,Language and Culture,primary_topic,2
2023,Language and Linguistics,subfield,26
2023,Language and cultural evolution,primary_topic,22
2023,"Language, Discourse, Communication Strategies",primary_topic,3
2023,"Language, Metaphor, and Cognition",primary_topic,5
2023,Latin American Legal and Economic Studies,primary_topic,1
2023,Law,subfield,11
2023,Law and Political Science,primary_topic,2
2023,"Law, AI, and Intellectual Property",primary_topic,1
2023,"Law, Economics, and Judicial Systems",primary_topic,8
2023,Leadership and Management in Organizations,primary_topic,2
2023,"Leadership, Behavior, and Decision-Making Studies",primary_topic,2
2023,"Leadership, Human Resources, Global Affairs",primary_topic,1
2023,Learning Styles and Cognitive Differences,primary_topic,1
2023,Legal Issues in South Africa,primary_topic,1
2023,Legal and Policy Issues,primary_topic,1
2023,Library Science and Administration,primary_topic,1
2023,Library Science and Information Literacy,primary_topic,1
2023,Library and Information Sciences,subfield,2
2023,Life Sciences,domain,226
2023,Life-span and Life-course Studies,subfield,1
2023,Linguistic research and analysis,primary_topic,2
2023,Linguistics and Discourse Analysis,primary_topic,4
2023,Linguistics and Education Research,primary_topic,3
2023,Linguistics and Language,subfield,2
2023,"Linguistics, Language Diversity, and Identity",primary_topic,1
2023,Lipoproteins and Cardiovascular Health,primary_topic,1
2023,Literacy and Educational Practices,primary_topic,1
2023,"Literacy, Media, and Education",primary_topic,1
2023,Literature and Literary Theory,subfield,24
2023,Liver Disease Diagnosis and Treatment,primary_topic,1
2023,Local Governance and Development,primary_topic,1
2023,Local Government Finance and Decentralization,primary_topic,5
2023,"Logic, Reasoning, and Knowledge",primary_topic,8
2023,"Logic, programming, and type systems",primary_topic,1
2023,Machine Learning and Algorithms,primary_topic,4
2023,Machine Learning and Data Classification,primary_topic,1
2023,Machine Learning in Healthcare,primary_topic,3
2023,Machine Learning in Materials Science,primary_topic,2
2023,Management Information Systems,subfield,109
2023,Management Science and Operations Research,subfield,192
2023,Management Theory and Practice,primary_topic,7
2023,Management and Optimization Techniques,primary_topic,1
2023,Management and Organizational Practices,primary_topic,1
2023,Management and Organizational Studies,primary_topic,60
2023,Management of Technology and Innovation,subfield,100
2023,"Management, Economics, and Public Policy",primary_topic,5
2023,"Management, Monitoring, Policy and Law",subfield,34
2023,Manufacturing Process and Optimization,primary_topic,3
2023,Marine animal studies overview,primary_topic,1
2023,Maritime Navigation and Safety,primary_topic,1
2023,Maritime Transport Emissions and Efficiency,primary_topic,1
2023,Market Dynamics and Volatility,primary_topic,1
2023,Marketing,subfield,64
2023,Material Properties and Applications,primary_topic,1
2023,Material Properties and Failure Mechanisms,primary_topic,1
2023,Materials Chemistry,subfield,3
2023,Materials Science,field,4
2023,Mathematical Physics,subfield,4
2023,Mathematical and Theoretical Epidemiology and Ecology Models,primary_topic,12
2023,Mathematics,field,31
2023,Mathematics Education and Pedagogy,primary_topic,2
2023,Mathematics Education and Teaching Techniques,primary_topic,11
2023,Mechanical Engineering,subfield,76
2023,Media Influence and Health,primary_topic,2
2023,Media Influence and Politics,primary_topic,3
2023,Media Studies and Communication,primary_topic,1
2023,Media Technology,subfield,14
2023,"Media, Religion, Digital Communication",primary_topic,1
2023,Medical Education and Admissions,primary_topic,1
2023,Medical Laboratory Technology,subfield,1
2023,Medical Malpractice and Liability Issues,primary_topic,2
2023,Medical and Health Sciences Research,primary_topic,1
2023,Medicine,field,108
2023,Medieval and Classical Philosophy,primary_topic,2
2023,Memory Processes and Influences,primary_topic,7
2023,Memory and Neural Mechanisms,primary_topic,8
2023,"Memory, Trauma, and Commemoration",primary_topic,1
2023,Mental Health Research Topics,primary_topic,14
2023,Mental Health and Patient Involvement,primary_topic,1
2023,Mental Health and Psychiatry,primary_topic,1
2023,Merger and Competition Analysis,primary_topic,1
2023,Meta-analysis and systematic reviews,primary_topic,1
2023,Metaheuristic Optimization Algorithms Research,primary_topic,1
2023,Microplastics and Plastic Pollution,primary_topic,1
2023,Middle East and Rwanda Conflicts,primary_topic,1
2023,Migration and Labor Dynamics,primary_topic,4
2023,"Migration, Ethnicity, and Economy",primary_topic,1
2023,"Migration, Refugees, and Integration",primary_topic,1
2023,Mind wandering and attention,primary_topic,6
2023,Mindfulness and Compassion Interventions,primary_topic,5
2023,Mine drainage and remediation techniques,primary_topic,1
2023,Misinformation and Its Impacts,primary_topic,16
2023,Mobile Crowdsensing and Crowdsourcing,primary_topic,2
2023,Mobile Health and mHealth Applications,primary_topic,7
2023,Mobile Learning in Education,primary_topic,1
2023,Model Reduction and Neural Networks,primary_topic,2
2023,Model-Driven Software Engineering Techniques,primary_topic,1
2023,Modeling and Simulation,subfield,5
2023,Modular Robots and Swarm Intelligence,primary_topic,3
